id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1nn4CiSDGSjusAcFyG8ph1,Lost in Love - 2012 Remaster,4,269373,0,['Robin Trower'],['0MAvx5yzdhylg2ztJC3MD3'],2012-02-27,0.5539999999999999,0.489,11,-9.482999999999999,1,0.0348,0.488,0.00000529,0.0894,0.6990000000000001,75.459,4
7KPLvVaccakFAxIBjntHUe,Greek Tragedy,59,209558,0,['The Wombats'],['0Ya43ZKWHTKkAbkoJJkwIB'],2015-04-07,0.515,0.8690000000000001,11,-4.732,1,0.0672,0.00257,0.00000201,0.21,0.452,93.24,4
4pfu1lEKJhRGTQf64cQPXd,All Goes Wrong,63,205253,0,"['Chase & Status', 'Tom Grennan']","['3jNkaOXasoc7RsxdchvEVq', '5SHxzwjek1Pipl1Yk11UHv']",2017-08-18,0.45399999999999996,0.782,6,-3.5389999999999997,0,0.0498,0.0342,0,0.17300000000000001,0.28600000000000003,174.851,4
44ZJ4hLD5onikKsVLQaILr,Vossi Bop,70,196267,1,['Stormzy'],['2SrSdSvpminqmStGELCSNd'],2019-04-26,0.682,0.653,8,-6.062,1,0.33899999999999997,0.13,0.00116,0.129,0.428,188.115,4
3KWpU5LQs7bj06Nyt1yAZv,Toto,42,188820,1,['Drax Project'],['6S0IvKlvPMX1RtAYtVpUV8'],2019-09-27,0.7809999999999999,0.755,10,-4.888999999999999,1,0.204,0.111,0,0.12,0.789,106.03299999999999,4
3urNpB4QPCu8vuQKfZbuXY,Hack It,48,329302,0,"['K Motionz', 'Duskee']","['6QYdXToMo4XHnG1AnEVZYJ', '3f2xeagPNM6X9FktDTIudH']",2020-07-01,0.7,0.927,8,-3.4339999999999997,1,0.126,0.0162,0.000496,0.196,0.196,85.98700000000001,4
4SSVHIdVKqJWOwgzswWs0V,When You Wish Upon A Star - alternate take,13,345760,0,"['Dave Brubeck', 'The Dave Brubeck Quartet']","['3kUKwTJdH8FuWzF8p6Dg9E', '4iRZAbYvBqnxrbs6K25aJ7']",1957,0.763,0.0754,3,-20.33,1,0.0644,0.96,0.47600000000000003,0.114,0.581,116.15299999999999,4
6eaPsJCZ77TxWNhLLzO4PA,Quiereme en Vida,12,194933,0,"['Jose Miguel Class - ""El Gallito de Manati""', 'Yomo Toro', 'Odilio Gonzalez']","['3yDp88hEzzhVmf1a6bw95R', '112OOUPY3pq7Hr35s3po6E', '206W0oLEf4mLQiOsFNtnH2']",1963-09-09,0.5379999999999999,0.436,2,-6.806,1,0.0315,0.691,0,0.073,0.725,115.06299999999999,4
1xjP6RnMA3KXOuv9CKImxm,Riding High on a Windy Day,24,169693,0,"['John Holt', 'The Paragons']","['312pFk2xpEwYWLGPehc4Nu', '5sCZ2Gc3nZaE3Cav8WG7WG']",1967-01-01,0.6579999999999999,0.534,2,-9.411,0,0.14800000000000002,0.193,0.00000302,0.0887,0.795,82.523,4
2pxpBtqE5hleVAOiFyLo0z,Podría Bailar Toda la Noche,6,116173,0,['Los Violines de Pego'],['42abXIW7E4HXXzpM1hgW8B'],1968,0.426,0.34,2,-10.655,1,0.0296,0.221,0.9,0.162,0.705,112.436,4
7faQozqqzFvVMxhtvZxEOk,Czas jak rzeka,22,156053,0,"['Czesław Niemen', 'Akwarele']","['6VDUKPL50LjK2upB0R3SXE', '3kT0flkOUYFVgFEIagpvPC']",1968-07-21,0.621,0.508,2,-9.263,0,0.0364,0.6920000000000001,0,0.0252,0.745,79.922,4
3n9LOtOJRK0dpGUhfFoaqj,Swing 42,29,168400,0,"['Django Reinhardt', 'Quintette du Hot Club de France']","['5Z1XZyEFY0dewG8faEIiEx', '6ufQwLbg8fB1I6aRQb3aUn']",1970,0.7959999999999999,0.457,0,-8.422,1,0.0365,0.951,0.8079999999999999,0.147,0.927,105.469,4
0c0LdOWInTFYNhOtAuUyDe,Lovin' My Baby,28,170067,0,['Big Walter Horton'],['7ApWhtmpJkPyd5WjwDdDfX'],1972,0.611,0.5920000000000001,9,-13.255,1,0.0903,0.325,0.516,0.0867,0.794,124.81,4
678Z5xvVKw1UGi7AIhk3Bd,Un Sentimental (I Am Sentimental),27,241440,0,['Julio Iglesias'],['4etuCZVdP8yiNPn4xf0ie5'],1980-12-14,0.574,0.56,0,-13.23,1,0.106,0.304,0,0.157,0.746,90.223,4
0FMNViwYmwaGaQpiOAYYaR,In My Dreams,33,197600,0,['Emmylou Harris'],['5s6TJEuHTr9GR894wc6VfP'],1983-01-01,0.557,0.5720000000000001,11,-9.771,1,0.0353,0.106,0.000046,0.192,0.5670000000000001,146.762,4
3r2Gwdzgeb0PvKaAckHRzV,027 - Banditen im Palasthotel - Teil 06,31,105747,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1984-02-01,0.5379999999999999,0.591,1,-12.857999999999999,0,0.725,0.718,0,0.2,0.499,65.126,4
7tp0mX0SUxtv8qCfe0y7Jl,Por Ti,27,227267,0,['Ana Gabriel'],['41ESHLayJ5sDKjAOv6cMhe'],1988-11-15,0.562,0.602,9,-8.391,1,0.0279,0.40700000000000003,0.00000354,0.0601,0.541,131.888,4
0g3SCga3by6xGUx2nqCbB3,Dime Que Si Mami,14,203000,0,['Tony Berroa'],['3sROTY59xu7crUJ3Tmelgq'],1995,0.789,0.38799999999999996,9,-13.707,1,0.0809,0.396,0,0.0878,0.968,134.99200000000002,4
7affuyDflV8wvNI4UhuHjX,Mikrofonkåt,40,269955,0,['Petter'],['5A0Bu9azuFEnud3q7t0V2r'],1998-06-29,0.6970000000000001,0.7659999999999999,4,-6.486000000000001,0,0.415,0.0638,0,0.0753,0.7829999999999999,89.96700000000001,4
5qig35DV3bt7z7eNXRENb7,Voy A Tener Que Olvidarte,28,255240,0,['Andy Andy'],['6uEyybDR7K1r88t6iT1oBw'],1999-09-08,0.8909999999999999,0.499,1,-6.941,0,0.0365,0.451,0,0.0825,0.727,129.984,4
4TQZDOBUeMVGtqymn8PatQ,No Pensé Enamorarme Otra Vez - Bolero,32,321480,0,['Gilberto Santa Rosa'],['27vNK840zYq6IfDijHPsv1'],2003,0.51,0.569,4,-6.2589999999999995,0,0.0289,0.757,0.00358,0.0998,0.434,81.137,4
1b6QHL6TH8lnqopc4kOzs5,The Wreckoning - Karaoke Version In the Style of Boomkat,0,198139,0,['Charttraxx Karaoke'],['4zjsIwpsKH0a8aXYHWWOqc'],2010-11-30,0.677,0.534,0,-6.234,0,0.0273,0.0408,0.09300000000000001,0.237,0.376,95.26700000000001,4
2ccabU9T3oFwcM0NnBXxpf,Amor De Papel,39,296573,0,['Tito Gomez'],['4zq1okwemKSJbZFDQrp7f2'],2006-03-30,0.8109999999999999,0.598,2,-11.298,1,0.0479,0.449,0,0.0693,0.9520000000000001,88.324,4
6BdmHmozz9yi5sQFGuefru,Calypso,57,226575,0,"['Bauchamp', 'Round Table Knights']","['5FiL7BLdXBZTjkPERfqN3y', '0DTN3egcNT6stWL3X1K4bb']",2010-02-22,0.674,0.5870000000000001,11,-6.655,1,0.40700000000000003,0.00722,0.929,0.541,0.156,125.99600000000001,4
2ig3TSKI6z9TfBvbZhuBt4,Si Tu Cama Hablara,52,230013,0,"['Lenny Tavárez', 'Cosculluela']","['1pQWsZQehhS4wavwh7Fnxd', '00me4Ke1LsvMxt5kydlMyU']",2016-09-19,0.774,0.75,6,-5.984,1,0.11900000000000001,0.29100000000000004,0.000139,0.45899999999999996,0.847,164.035,4
7us3KHe5QHBbtva0VVtOy6,Te Acuerdas de Mi (Carta No. 2) - Acústico,53,250400,0,['Ricardo Arjona'],['0h1zs4CTlU9D2QtgPxptUD'],2016-07-29,0.556,0.344,2,-6.401,1,0.0615,0.853,0,0.11599999999999999,0.336,72.72399999999999,4
7KNAB43kNYMEnSuLb60O0r,Love Hold Heal Feel,36,114000,0,['Island Republic'],['4LhMaAF7DiLnhRl15jvJdm'],2020-08-28,0.5479999999999999,0.6940000000000001,4,-4.538,0,0.0316,0.073,0,0.315,0.8140000000000001,160.058,4
1AqAlhPiGRYpqYDp2yW0D4,Ek Baar Agar Tu Kah De,0,227933,0,"['Lata Mangeshkar', 'Mukesh']","['61JrslREXq98hurYL2hYoc', '4etv0ut4ws0GbXBtolzf5e']",1951-12-31,0.718,0.302,0,-9.732999999999999,1,0.0413,0.993,0.249,0.075,0.909,120.973,4
4BHVt40QVL0S9riTXgcvxC,Tum Jo Huye Mere Humsafar,10,206000,0,"['Mohammed Rafi', 'Geeta Dutt']","['0gXDpqwYNDODn7fB0RDN8J', '0QsbYX8XslSSUcztc6u4pO']",1957-12-20,0.6409999999999999,0.306,7,-9.583,1,0.0385,0.9570000000000001,0.0102,0.126,0.633,79.156,3
2VALLMt6D9FToVtBBglbJO,So Rare,3,158160,0,['Ray Conniff'],['7LfRnzGM0wRSyS5mmAwJbv'],1964-07-22,0.465,0.28600000000000003,7,-12.36,1,0.0252,0.574,0.401,0.12300000000000001,0.204,91.5,4
14IPH1UmNMYW5GajJn2QdB,Cuéntame,19,167333,0,['Fedra y Maximiliano'],['2XTDKqrNhfiSpqXgJ5uJrS'],1970-09-22,0.687,0.452,0,-5.586,1,0.042,0.647,0,0.145,0.47100000000000003,129.55100000000002,4
3Gg8G9ccJk0FDMRzzyP6sJ,Yo Haré Que Olvides Ese Amor,15,191630,0,['Capablanca'],['7LQa8It1omQc5ZpspPFRA2'],1971,0.40700000000000003,0.498,4,-6.76,1,0.0343,0.43700000000000006,0,0.373,0.508,84.697,3
2itphE1vZpELJRmoCP7Ciw,Chapita de Ronda,25,156933,0,['Olmedo Torres'],['6UgHcG7JU2LREbF5yr09ys'],1980-03-03,0.634,0.7979999999999999,10,-7.404,1,0.0371,0.312,0.10400000000000001,0.0511,0.96,112.863,4
2RASZHUcrJrursdG56hi6g,Acorde amor (8º andar),30,155560,0,['Amado Batista'],['5mQMEwn8ExRnlxpp3L0gHn'],1984,0.536,0.537,2,-9.897,1,0.0293,0.524,0,0.326,0.509,61.336999999999996,4
5VlZd9Wnykrd5IPSTcpYqe,Loca Juventud,27,236783,0,['Los Alegres de Bambamarca'],['42UEG3uRYUcQMdQ5GM4uY2'],1993,0.602,0.805,9,-3.228,1,0.0576,0.593,0,0.35100000000000003,0.94,101.867,4
2YdL2ojo7cuIvkT9A4f4Pw,Todo Lo Que Fue,34,319093,0,['Vilma Palma e Vampiros'],['5VQCk9RiLwri99OgOT34kq'],1994,0.599,0.782,6,-7.207999999999999,1,0.0348,0.00646,0,0.109,0.515,123.978,4
2BjuHI6M8SByfPPHrfUMhh,Sobreviviendo,26,242907,0,['Jorge Guerrero'],['3LzBrsUL9GilMqdTaKaKL7'],1994,0.573,0.5379999999999999,4,-12.293,1,0.039,0.823,0.00000138,0.136,0.941,179.521,3
47Xmd6R1DToyX3G5zaFsOk,Me Voy de Aquí,26,251280,0,['Pedro Suárez-Vértiz'],['3Azj8v21CQ76AVvjuNv5Vg'],1995,0.617,0.612,2,-12.128,1,0.0285,0.204,0.006670000000000001,0.395,0.722,133.118,4
4WcSOqT7dLid2RDK3rIUHb,Soy Caporal,41,218133,0,['Tupay'],['0AMd5Lv1a9CTAdLfbIkf8F'],1998-04-29,0.879,0.625,5,-7.579,0,0.113,0.41600000000000004,0,0.0615,0.868,135.089,3
07g4yFSg1m0zDrfuNXxUKx,Gotta Stay High,39,185973,0,['New Radicals'],['0Grjlu7ncIuCaSYvCs9fcd'],1998-01-01,0.583,0.726,11,-6.117999999999999,1,0.0318,0.40700000000000003,0,0.0681,0.429,117.839,4
68JGom6rnaOviOQ8Ch4JgW,Fiesta,38,195133,0,['Raffaella Carrà'],['6EVyI0S0b1Ld2nm37m5x85'],1999-10-29,0.767,0.7929999999999999,9,-6.972,1,0.0836,0.0505,0,0.33799999999999997,0.9079999999999999,112.023,4
7cq5ablTmUDmSriWMNlz0P,Muchacha Ojos De Papel - Live,44,239267,0,['Luis Alberto Spinetta'],['1MuQ2m2tg7naeRGAOxYZer'],1999-01-01,0.301,0.196,7,-14.275,1,0.0384,0.93,0.0016,0.9470000000000001,0.182,125.738,1
2kzqn2c5h44QXb9xwj2lpd,Ibiza Megamix - Remastered,1,185143,0,['Nemystic'],['0UVHTmnhVwHjpfenCX2fdg'],2013-07-22,0.57,0.9420000000000001,9,-6.497999999999999,0,0.0389,0.162,0.684,0.0521,0.488,140.009,4
4hGyLmElEHdBf29ubQ61Yq,Porque Yo Creo En Ti,31,153288,0,['Marco Romero'],['5ZCR8gHM2UuU0JxuuFGduI'],2013-06-05,0.75,0.794,7,-4.439,1,0.0715,0.24,0,0.0383,0.922,140.335,4
7tz5TlGgaZb2CY7tYPJcjJ,St. James Infirmary Blues,0,206859,0,['Jack Teagarden'],['3okiREk3dV4F8BmK7cpEJf'],1954-04-17,0.525,0.201,5,-13.193,0,0.0374,0.973,0.0035700000000000003,0.45399999999999996,0.483,79.048,4
7qTYAsB6BPtB7lY6jqhAnV,El Baile De La Lechuza,1,135600,0,"['Daniel Santos', 'Conjunto Tropical']","['6ZBL7tzXJCtsYfHVHozmM2', '5vIvAE2UCAYzyBGRqIY7yc']",1956-01-01,0.85,0.695,6,-9.331,1,0.145,0.922,0.0468,0.0861,0.86,116.99600000000001,4
4OZpfty2fOaGy0whygWzZl,Mi Guaguancó,2,162000,0,"['Kako y Su Orquesta', 'Chivirico Davila']","['7bP8kUpzGLDhdAdWDCe4CV', '6RsRDk1TGzoTsaRsLRKfaQ']",1961-01-01,0.664,0.737,7,-5.285,1,0.039,0.78,0.000021899999999999997,0.133,0.97,98.447,4
7nDqKM9pjKiPR7NzYD6xvv,Mambo Show,13,354667,0,['Charlie Palmieri'],['1qNctKAgK8LDV3agmP8ukS'],1968,0.441,0.578,5,-9.374,1,0.0356,0.23199999999999998,0.007359999999999999,0.0584,0.6859999999999999,120.103,4
3sEv3hCOSkcWhVhF88xJuX,Here's That Rainy Day,30,321067,0,['Bill Evans'],['4jXfFzeP66Zy67HM2mvIIF'],1969-01-01,0.40299999999999997,0.0829,4,-20.145,0,0.0451,0.995,0.9229999999999999,0.11199999999999999,0.0718,74.164,4
72Z2L7gXqNh6Y8idOJbNC7,Sueños de Conquista,7,239240,0,['Binomio de Oro'],['6n21XaDAuqpceTXBiypR9W'],1977-07-08,0.7020000000000001,0.794,10,-4.801,1,0.0678,0.77,0.0000904,0.0577,0.982,78.704,4
1sUKHfDwp8BepOcUcOfyhd,Mis Harapos,14,229267,0,['Los Visconti'],['0paKwMZx6yZxQBQXRjR6La'],1987-05-22,0.635,0.503,4,-9.833,0,0.0383,0.5,0,0.102,0.61,98.789,4
6poHg2FYDpjwjgbU5OhVkB,Copycat,35,296293,1,['Lacrimosa'],['57ekbx9PSS4ORs5wTZMSYp'],1995-03-17,0.547,0.8959999999999999,11,-10.056000000000001,0,0.0585,0.000026700000000000002,0.0243,0.293,0.32,139.861,4
3B16kdIfgnqJ8U4SVQDeKA,Levanten las Copas,37,210840,0,['Los Calzones'],['0TdpHmgTji0VJARVNgB9hc'],1999-06-01,0.703,0.892,2,-4.815,0,0.0299,0.10099999999999999,0.00000643,0.12300000000000001,0.978,142.111,4
3I4tEaOcF0wtl6179DqbZb,Devil's Dance - Live,42,326000,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1999-01-01,0.48,0.924,0,-3.596,0,0.0458,0.000027000000000000002,0.00598,0.988,0.442,96.289,4
020X55mawvXGASoewg14Dj,God Gave Me Everything,54,214200,0,['Mick Jagger'],['3d2pb1dHTm8b61zAGVUVvO'],2001-11-19,0.579,0.838,9,-4.783,1,0.0273,0.000164,0.0068200000000000005,0.0634,0.695,128.889,4
12vuDQFH944Cd5i4UmEnNg,El Amor Que Te Doy,46,287240,0,['El Combo De Las Estrellas'],['3a1bkJS7AQnJ8KGvf9hFiN'],2006-11-28,0.648,0.602,4,-6.242999999999999,0,0.0329,0.0517,0.0000353,0.12300000000000001,0.752,147.054,4
54ho3k9KBKsuHuSnqQpMbB,El Pobre,41,194840,0,['Bajo Tierra'],['3QyEoyQFrPTPxE01tTxjNm'],2007-03-12,0.524,0.875,9,-8.955,0,0.0737,0.856,0,0.13,0.313,165.18,4
1w3XQJWMmk55F1Wrj0Jtcw,Ven y Dime,37,303547,0,['Los inquietos del vallenato'],['1i2sOJlmgkWrWx28rB17Bd'],2008,0.731,0.551,1,-6.678999999999999,1,0.0334,0.2,0,0.28,0.636,131.895,4
0RA29eVOn8cPy3aVXA7Hur,Caliente,37,237291,0,['Cheka'],['68KZ4vm3B5yAZutdy2RvIE'],2016-02-29,0.7120000000000001,0.41600000000000004,11,-7.517,1,0.0789,0.5529999999999999,0.0563,0.39399999999999996,0.606,159.821,4
1UW2EbzKVV5Vubsmp5NA0j,El Desmadre,54,171857,0,['Yeison Jimenez'],['3SEztK9fNxg81qZ8qETGNT'],2019-10-17,0.847,0.655,2,-4.398,0,0.0278,0.457,0,0.115,0.7390000000000001,104.931,3
5RwQfOm5CDzl3sgZMMzTY1,Loving With a Feeling,0,146893,0,['Brownie McGhee'],['3qXzj7WzBV3kwy1yEV1RcC'],1945,0.7,0.40299999999999997,4,-7.5760000000000005,1,0.0615,0.9940000000000001,0.613,0.106,0.856,81.525,4
1RBic6AKJ2sBIQxsPS3BS7,I Was Doing All Right,12,208693,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1959-01-01,0.499,0.292,0,-13.825,1,0.0513,0.743,0.0000101,0.11800000000000001,0.35600000000000004,114.339,3
3igYQjAZ2VzQOpH6YKZv9D,ככה סתם,8,152987,0,"['Shlomo Artzi', 'Leakat Gveret Tapuhach']","['2W0dQPsEPd0tz7cj95gUse', '3X14gxiRb3SvsaQfHDyec8']",1974-01-01,0.735,0.8370000000000001,7,-5.1610000000000005,0,0.0631,0.33,0,0.0808,0.782,129.696,4
6avvHrohVCwxtB9SB8jDqE,בכרמי תימן,3,300960,0,['Ruchama Raz'],['0kxMDgFDfRYyqs91HfrXIk'],1977-01-01,0.381,0.302,0,-7.905,1,0.0349,0.887,0.00048600000000000005,0.16699999999999998,0.33,133.96,3
5EcvwYUD25HNMHnum0eMv9,Abie Baby / Fourscore,33,164800,0,"['Galt MacDermot', 'Tom Pierson']","['3b6TinIPahsS8iSCYAeinr', '37pKA6kY6h4rcFUBwrrTDk']",1979,0.521,0.688,0,-8.256,1,0.0542,0.28300000000000003,0,0.23800000000000002,0.855,96.556,3
5PssUL8njCVdV1S8n1tFXB,על חטא,11,377880,0,['Svika Pick'],['7hMpCrQFkZm9Sy1S9ZwBFe'],1980-01-01,0.47100000000000003,0.6829999999999999,1,-8.187000000000001,0,0.0585,0.374,0,0.102,0.524,106.7,4
5YzOg91wxxW8drMNdvxE0z,השקדיה פורחת,26,64000,0,['Children Choir'],['6ZCOPlJFV8e8bqkFTLIGIO'],1982-02-01,0.59,0.424,2,-11.29,1,0.0884,0.716,0.00040599999999999995,0.11699999999999999,0.41700000000000004,100.281,4
02agfVNLCCDu4A6fUmdiDv,אני פורים,24,47000,0,['Osnat Paz'],['0gE0oNSkOYxmocw3btSRcw'],1982-02-01,0.49200000000000005,0.34700000000000003,6,-9.333,0,0.111,0.457,0,0.145,0.617,192.82,4
4XaUFhn3yW0FIs4GHHuWoe,אם תרצי,9,235547,0,['Matti Caspi'],['05YXDJuviChki9rwRNWq55'],1982-08-01,0.728,0.406,9,-14.602,1,0.098,0.128,0.000081,0.11900000000000001,0.667,143.974,4
0cuhuVWtUaW6nRP0wnqpnC,את לא לבד,4,204500,0,['Yigal Bashan'],['3I1VTG6hrfHmww0ny21nK4'],1982-01-01,0.7759999999999999,0.638,9,-9.779,1,0.0336,0.23399999999999999,0.017,0.0515,0.961,134.321,4
0Be05rg4kXLVXnAn6HrLTO,לבד יושבת,6,330120,0,['Haim Moshe'],['2apcleOej0q9UT5POhHa1L'],1984-01-01,0.19,0.384,2,-10.052999999999999,0,0.0334,0.638,0,0.20600000000000002,0.262,88.454,3
1eKi3A6tSzYMMVNwluocpc,אחד מן הגחל,4,209040,0,"['Arik Einstein', 'Shem-Tov Levy Ensemble']","['16XberediOtO5CaMrx85cR', '6m6sG9LbCntHv6lZ4nAubC']",1985-08-01,0.506,0.275,2,-15.86,1,0.0269,0.628,0.0000021000000000000002,0.16699999999999998,0.28600000000000003,81.207,3
3Acu8ByXdcTsiXNu3DnuP6,אמונה עיוורת,32,293000,0,['Berry Sakharof'],['2wp6i8BxLF3UrF1J3LY4WC'],1991-01-01,0.457,0.534,7,-13.65,1,0.03,0.0891,0.00000553,0.183,0.424,94.117,4
0ek6g4Yryt1C2jxYbnqQF6,החיטה צומחת שוב,21,192320,0,['Chava Alberstein'],['5UbgVjyCkpIMOzQuOI4DOW'],1992-09-01,0.321,0.273,0,-13.126,0,0.0334,0.87,0.00000849,0.21100000000000002,0.366,91.882,4
3Ch8hqhqJpp5ITO4bkxXxf,"מבחן ללהקת הנח""ל",8,359587,0,['HaGashash HaHiver'],['3r9aui0HK6AqEElmMCP7qn'],1992-01-01,0.5,0.73,0,-20.288,1,0.868,0.9390000000000001,0.0000176,0.795,0.192,92.04299999999999,4
2bRjDBmLCs4xJDyS0vBa8l,ניקח לנו יום,20,254600,0,['Shlomo Artzi'],['2W0dQPsEPd0tz7cj95gUse'],1996-02-25,0.539,0.3,10,-13.299000000000001,0,0.0471,0.96,0.0000106,0.106,0.134,110.47,4
7Jpkh2Mr7SzxspbR6LCNUJ,לכה דודי,14,301973,0,['Shlomo Carlebach'],['5TvuNKoZ4SNrLS0wtFpRcF'],1998-12-31,0.327,0.789,7,-6.565,0,0.0399,0.094,0.489,0.165,0.753,95.69200000000001,4
34E604jUc3EQqBA7A0Drt8,Приходи,36,242707,0,['Splean'],['6rdFMVoMSEN4GGX98u6QTj'],1998-04-01,0.669,0.609,9,-12.017000000000001,0,0.0305,0.105,0.6709999999999999,0.282,0.593,125.661,4
6xRMuq2bvsDZn3WSIcqK0p,Hasta la Miel Amarga,46,216294,0,['Los Tiranos Del Norte'],['1utHYFInTd5VfFdsshUQ7H'],1998,0.596,0.48700000000000004,8,-13.434000000000001,1,0.21,0.21899999999999997,0,0.0608,0.78,153.621,3
4uImtCY3d0WxzF7fylXDxD,Солнышко,37,261893,0,['Demo'],['5EbRh58Y7BVaEeUY7slkl7'],1999-04-10,0.659,0.9890000000000001,0,-7.426,0,0.0391,0.0069900000000000006,0.126,0.198,0.6940000000000001,137.99200000000002,4
6Z15KgjvZ0ciz8xdw4q3p7,מרוסיה,17,254400,0,['Habiluim'],['0UsbPF0Mx5Y6mWwMEWihWN'],2003-08-13,0.643,0.314,0,-10.41,1,0.0403,0.51,0.00000352,0.0942,0.344,111.23899999999999,4
37YJOz90ri4sjyo4uyCLXA,Fistful Of Love,54,351893,0,['Antony and the Johnsons'],['4fxp616ALtFWnXfwxnjLzW'],2005-02-07,0.35700000000000004,0.48,3,-8.187000000000001,1,0.0329,0.546,0.0030800000000000003,0.0841,0.309,85.546,4
7tQS3ubhSV2EenrYAAHTlq,The View From The Afternoon,51,222947,0,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],2006-04-22,0.387,0.922,9,-5.192,0,0.0674,0.00487,0,0.187,0.41700000000000004,146.47799999999998,4
3Pf8f0njtQ8OVKL3d5rOvG,Reina Gitana,42,231373,0,"['Teenangels', 'María Eugenia Suárez']","['5bRULziD2hCP3acYRcfK3E', '341VjYzc3fdBdefPemvML7']",2007-02-24,0.7090000000000001,0.8759999999999999,1,-5.306,0,0.0856,0.39399999999999996,0,0.16,0.866,104.95700000000001,4
35hw0I2VkAmU0FthEbPD8g,ילדים ומטריה,22,136813,0,['Uzi Hitman'],['4u07BYy4XMvytGO33GYKrQ'],2008-11-01,0.544,0.545,2,-7.763,1,0.0385,0.78,0.00000338,0.26899999999999996,0.9329999999999999,126.684,4
5iYdExBMJj6RMfXyYUlPO6,מאחורי ההר,21,30427,0,['Uzi Hitman'],['4u07BYy4XMvytGO33GYKrQ'],2008-11-01,0.746,0.721,2,-6.784,1,0.0375,0.754,0.00251,0.145,0.79,104.473,4
0VPDz721pHA4i6IIhrUs8F,אהובי,37,234336,0,"['Daniel Salomon', 'Dana Adini']","['0K40V2ZGzhAI81gxhKleOt', '0P1Rw1vwqdeVv5StiLOWmj']",2014-06-09,0.591,0.41200000000000003,10,-8.019,1,0.0275,0.907,0,0.157,0.272,105,3
7tseyEUc9rxkZtp9kEluZz,Border Lines - Radio Edit,3,195712,0,"['Frainbreeze', 'ThoBa']","['0ZAI9fuyUJleGCW5DpU6Vb', '41LoZ1ObMYErXiizO5awQd']",2017-08-28,0.523,0.971,5,-7.725,0,0.47600000000000003,0.000106,0.0334,0.439,0.0366,130.019,4
3BRlBgX59CKqOa8PXI41qQ,אם תרצי,57,176000,0,['Hanan Ben Ari'],['343YYaA5MSjiZZ5cGyTr4u'],2020-02-26,0.67,0.597,11,-9.85,0,0.0362,0.355,0,0.32799999999999996,0.778,131.036,4
6IZ9kPiMW7VBup18gopP3v,מציל אותך,43,198800,0,['Maor Edri'],['0iJF1SR5EbHAtVFgAz5tWH'],2021-01-10,0.429,0.735,3,-5.136,0,0.0594,0.22899999999999998,0,0.133,0.314,199.62900000000002,4
5WrvnvUk3GJwYqq78T0DgL,All I Have to Do Is Dream,9,141560,0,['The Everly Brothers'],['4ACplpEqD6JIVgKrafauzs'],1957,0.575,0.39,1,-10.22,0,0.0268,0.812,0,0.188,0.604,103.551,4
2ITZA4lyC3WMCNXkSrHVOG,I Only Have Eyes For You,19,170253,0,['Mary Wells'],['1cjZk1xXn3YCToNg3uJpA7'],1964,0.5589999999999999,0.5870000000000001,0,-8.746,1,0.0435,0.672,0,0.605,0.733,109.465,4
3uSHB6muAEYlv6xlOvqLqQ,Atômico Platônico,22,190933,0,['Vanusa'],['6JLlNmdxxY4xIsD9Kuq9bZ'],1969-09-17,0.5670000000000001,0.721,5,-5.4079999999999995,1,0.0304,0.214,0.0454,0.611,0.652,90.725,4
7ARd4GausedpDZojJDKP8g,La Poderosa Mano,12,202223,0,['Los Voceros de Cristo'],['4yUNbtVl2PW9dARZdWuDXu'],1974-01-01,0.6859999999999999,0.139,7,-15.995,1,0.0401,0.899,0.000016899999999999997,0.10099999999999999,0.56,119.93799999999999,3
7p6oBugbSnD5V2eeEgD7il,Para Ti,2,150748,0,['Combo Brasilia'],['2HBM4SgIkoaAXr5pkM88s3'],1978,0.787,0.7120000000000001,0,-6.636,1,0.14300000000000002,0.62,0.0015300000000000001,0.158,0.8390000000000001,96.556,4
7lKhR02xOE78rctTuDQUkc,Los Vicios,30,185547,0,['Bronco'],['0VKh7CQDi9MkUvaBMoK1V0'],1986,0.636,0.581,2,-13.029000000000002,1,0.0724,0.262,0,0.0386,0.943,176.11599999999999,4
1xul0p3JZFoQwuIca9LM9n,Promesa,21,234507,0,['Guardian'],['2iXzwNiVUlkwAaI0t4qHaq'],1997-01-01,0.478,0.981,10,-4.013,0,0.10099999999999999,0.0098,0.00000628,0.28800000000000003,0.405,140.991,4
7IrvMzfqi5kuAVot5kHrWT,No Se Lo Digas A Ella,47,218059,0,['Banda Cuisillos'],['2jPqqtZbK8JDXSz94QLpCX'],1999-10-07,0.485,0.621,2,-6.829,1,0.0389,0.47600000000000003,0.00000916,0.18899999999999997,0.528,78.665,4
7JKPv7gpFkehGjpFrZJevo,El Rey De Mil Coronas,66,190360,0,['Lalo Mora'],['77Gf2HJPvVREGVNEV8goPZ'],2004-01-01,0.9079999999999999,0.675,2,-7.305,1,0.132,0.141,0.0000328,0.0781,0.5589999999999999,122.913,3
